Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
12/9/2018,17:34:51,1,30752,Male,Web,Member,Fashion,Titak watch,228,2,0.4,138.9,13.9,Medium,credit_card
5/10/2018,22:02:40,1,45772,Female,Web,Member,Fashion,Fossil Watch,159,2,0.5,63.1,6.3,Medium,credit_card
4/27/2018,19:19:43,1,14091,Female,Web,Member,Fashion,T - Shirts,248,1,0.5,155.6,15.6,Medium,credit_card
12/26/2018,10:14:31,1,34929,Male,Web,Member,Fashion,Shirts,196,2,0.4,108.2,10.8,Medium,money_order
6/30/2018,17:08:44,1,31848,Male,Web,Member,Fashion,Jeans,218,5,0.5,105.3,10.5,Medium,money_order
10/6/2018,8:27:36,1,43375,Male,Web,Member,Fashion,Suits,109,3,0.5,12.7,1.3,High,money_order
3/21/2018,16:15:27,1,15977,Male,Web,Member,Fashion,Sports Wear,85,3,0.5,2.5,0.2,High,credit_card
9/6/2018,9:25:10,1,20025,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,27.4,2.7,High,e_wallet
7/2/2018,10:03:47,1,31243,Male,Web,Member,Fashion,Running Shoes,224,1,0.4,126.1,12.6,Medium,credit_card
9/9/2018,21:04:04,1,25021,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,98.9,9.9,Medium,credit_card
9/29/2018,15:52:00,1,52767,Female,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,Medium,credit_card
1/6/2018,12:22:07,1,28936,Male,Web,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,High,money_order
11/6/2018,8:44:23,1,21289,Male,Web,Member,Fashion,Fossil Watch,159,2,0.4,66.3,6.6,Medium,credit_card
11/25/2018,15:32:31,1,46701,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,118.4,11.8,Medium,credit_card
5/10/2018,10:39:56,1,51660,Male,Web,Member,Fashion,Shirts,196,5,0.4,76.8,7.7,Medium,credit_card
11/13/2018,21:32:54,1,32445,Female,Web,Member,Fashion,Jeans,218,5,0.5,105.3,10.5,Medium,money_order
7/18/2018,9:22:37,1,32281,Female,Web,Member,Fashion,Suits,109,1,0.5,24.6,2.5,Medium,credit_card
9/9/2018,16:52:34,1,24639,Male,Web,Member,Fashion,Sports Wear,85,5,0.4,17,1.7,High,credit_card
10/22/2018,10:19:59,1,31286,Female,Web,Member,Fashion,Casula Shoes,122,2,0.5,29.8,3,Medium,debit_card
10/28/2018,17:07:38,1,33454,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,130.6,13.1,High,credit_card
11/17/2018,15:11:32,9,24847,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,124.5,12.4,Critical,credit_card
7/1/2018,11:51:47,4,28604,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,Critical,credit_card
7/1/2018,17:52:50,8,39136,Female,Web,Member,Fashion,Titak watch,228,1,0.4,143.4,14.3,Critical,credit_card
10/4/2018,20:31:08,1,34491,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,59.9,6,High,money_order
6/23/2018,14:30:52,9,58435,Female,Web,Member,Fashion,T - Shirts,248,2,0.4,158.1,15.8,Critical,credit_card
9/11/2018,13:34:57,2,11671,Male,Web,Guest,Fashion,Shirts,196,1,0.4,112.1,11.2,Critical,credit_card
8/7/2018,15:25:10,5,21074,Male,Web,Member,Fashion,Jeans,218,5,0.5,83.5,8.4,Critical,credit_card
9/4/2018,1:35:58,1,42088,Male,Web,Member,Fashion,Suits,109,1,0.5,25.7,2.6,Critical,credit_card
8/12/2018,22:37:05,4,53619,Male,Web,Member,Fashion,Sports Wear,85,5,0.4,17,1.7,High,money_order
12/24/2018,11:51:17,10,45217,Male,Web,Member,Fashion,Casula Shoes,122,3,0.4,34.7,3.5,High,credit_card
7/5/2018,16:23:55,9,40265,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,137.3,13.7,Critical,credit_card
8/4/2018,10:27:10,5,21769,Male,Web,Member,Fashion,Formal Shoes,213,5,0.5,101.1,10.1,Critical,credit_card
7/25/2018,13:18:39,5,48633,Female,Web,Member,Fashion,Sneakers,62,1,0.4,15.5,1.6,Critical,credit_card
12/4/2018,15:34:39,6,21752,Male,Web,Member,Fashion,Titak watch,228,3,0.4,134.3,13.4,High,credit_card
1/10/2018,17:49:21,3,56408,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,77.4,7.7,Medium,credit_card
5/16/2018,17:13:17,4,46778,Female,Web,Member,Fashion,T - Shirts,248,3,0.4,138.2,13.8,High,credit_card
6/25/2018,8:55:45,8,54464,Male,Web,Member,Fashion,Shirts,196,1,0.4,108.2,10.8,Critical,credit_card
7/15/2018,20:31:41,7,50118,Male,Web,Member,Fashion,Jeans,218,1,0.5,111.8,11.2,Medium,money_order
7/24/2018,18:25:32,8,13631,Male,Web,Member,Fashion,Suits,109,1,0.5,15.9,1.6,High,credit_card
5/9/2018,13:30:23,7,12673,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,2.5,0.2,Medium,money_order
4/8/2018,8:27:31,4,49635,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,32.2,3.2,Critical,credit_card
7/5/2018,9:20:34,6,20732,Female,Web,Member,Fashion,Running Shoes,224,3,0.4,117.1,11.7,High,credit_card
2/27/2018,12:32:34,10,23749,Male,Web,Member,Fashion,Formal Shoes,213,2,0.5,111.7,11.2,High,credit_card
12/19/2018,11:49:10,5,32062,Male,Web,Member,Fashion,Sneakers,62,3,0.5,20.7,2.1,Critical,credit_card
12/24/2018,10:34:27,6,17170,Male,Web,Member,Fashion,Titak watch,228,1,0.5,120.6,12.1,Medium,credit_card
12/25/2018,22:07:30,7,24679,Female,Web,Member,Fashion,Fossil Watch,159,1,0.4,72.6,7.3,Medium,credit_card
7/22/2018,17:24:17,3,25205,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,160.6,16.1,High,credit_card
11/15/2018,12:12:46,7,45208,Male,Web,Member,Fashion,Shirts,196,3,0.5,110.1,11,Medium,credit_card
7/5/2018,13:09:10,9,51137,Male,Web,Member,Fashion,Jeans,218,1,0.4,133.6,13.4,Critical,credit_card
5/21/2018,11:09:52,10,47935,Male,Web,Member,Fashion,Suits,109,2,0.5,18.1,1.8,Critical,money_order
5/5/2018,20:31:04,5,22833,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,21.3,2.1,Critical,credit_card
4/23/2018,13:42:24,5,42071,Female,Web,Member,Fashion,Casula Shoes,122,1,0.4,32.2,3.2,Medium,credit_card
5/22/2018,21:58:57,7,37279,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,High,credit_card
5/19/2018,18:09:03,1,43359,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,90.4,9,High,credit_card
10/29/2018,19:03:28,2,43325,Male,Web,Member,Fashion,Sneakers,62,1,0.4,15.5,1.6,Critical,credit_card
11/16/2018,9:37:32,3,55662,Male,Web,Member,Fashion,Titak watch,228,3,0.5,127.5,12.7,High,credit_card
9/17/2018,15:25:09,9,17918,Male,Web,Member,Fashion,Fossil Watch,159,2,0.5,63.1,6.3,High,credit_card
5/12/2018,9:42:46,3,18261,Female,Web,Member,Fashion,T - Shirts,248,1,0.5,158.1,15.8,Medium,credit_card
2/12/2018,14:46:19,6,21396,Female,Web,Member,Fashion,Shirts,196,1,0.5,106.2,10.6,Critical,e_wallet
1/20/2018,18:30:39,1,15471,Male,Web,Member,Fashion,Jeans,218,3,0.5,131.5,13.1,Critical,credit_card
9/19/2018,12:22:46,1,28161,Male,Web,Member,Fashion,Suits,109,2,0.4,24.6,2.5,High,money_order
10/4/2018,15:20:54,9,26970,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,3.3,0.3,High,debit_card
5/8/2018,9:32:36,2,37136,Male,Web,Member,Fashion,Casula Shoes,122,5,0.5,35.9,3.6,Critical,credit_card
5/30/2018,20:51:33,8,49092,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,130.6,13.1,High,money_order
9/5/2018,21:06:15,1,44631,Female,Web,Member,Fashion,Formal Shoes,213,5,0.5,79.8,8,Critical,credit_card
5/26/2018,15:40:36,8,43739,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,Critical,credit_card
11/15/2018,21:22:38,10,27485,Female,Web,Member,Fashion,Titak watch,228,1,0.5,141.2,14.1,High,credit_card
9/29/2018,10:45:16,3,24870,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,53.6,5.4,High,e_wallet
1/10/2018,18:10:44,3,35017,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,148.2,14.8,Critical,credit_card
6/16/2018,17:03:48,4,24407,Male,Web,Member,Fashion,Shirts,196,2,0.4,100.3,10,High,credit_card
9/4/2018,20:44:11,1,47608,Female,Web,Member,Fashion,Jeans,218,1,0.5,111.8,11.2,Critical,money_order
10/18/2018,0:06:17,6,46559,Male,Web,Member,Fashion,Suits,109,2,0.5,26.8,2.7,Medium,credit_card
11/10/2018,0:10:24,5,28440,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,2.5,0.2,Medium,credit_card
10/2/2018,16:06:24,4,27645,Male,Web,Member,Fashion,Casula Shoes,122,4,0.4,32.2,3.2,Critical,money_order
12/14/2018,23:35:43,4,53293,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,110.4,11,Medium,credit_card
11/14/2018,13:49:12,1,43579,Female,Web,Member,Fashion,Formal Shoes,213,4,0.3,107.4,10.7,Critical,credit_card
12/15/2018,15:22:28,10,52350,Female,Web,First SignUp,Fashion,Sneakers,62,5,0.3,12.4,1.2,Medium,money_order
4/25/2018,17:44:20,1,13661,Male,Web,Member,Fashion,Titak watch,228,4,0.4,111.5,11.2,Critical,credit_card
1/24/2018,12:52:16,3,41979,Female,Web,Guest,Fashion,Fossil Watch,159,4,0.4,53.6,5.4,Critical,credit_card
11/17/2018,23:20:40,9,21774,Male,Web,Member,Fashion,T - Shirts,248,4,0.5,158.1,15.8,Medium,credit_card
3/19/2018,16:03:33,7,26430,Female,Web,Member,Fashion,Shirts,196,5,0.4,76.8,7.7,Critical,credit_card
6/22/2018,23:34:32,10,13725,Female,Web,Member,Fashion,Jeans,218,1,0.4,124.9,12.5,Medium,credit_card
3/23/2018,16:40:17,9,51512,Male,Web,Member,Fashion,Suits,109,1,0.5,27.9,2.8,Medium,credit_card
6/12/2018,20:06:50,3,29835,Male,Web,Member,Fashion,Sports Wear,85,5,0.3,17,1.7,High,credit_card
9/5/2018,20:10:40,4,23605,Male,Web,Guest,Fashion,Casula Shoes,122,4,0.4,32.2,3.2,High,money_order
10/14/2018,9:52:51,6,42701,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,137.3,13.7,High,money_order
9/7/2018,11:49:45,5,20695,Male,Web,Member,Fashion,Formal Shoes,213,5,0.5,79.8,8,Critical,credit_card
10/25/2018,13:48:10,6,12434,Male,Web,Member,Fashion,Sneakers,62,4,0.5,15.5,1.6,High,credit_card
8/10/2018,20:25:47,5,12998,Male,Web,Member,Fashion,Titak watch,228,2,0.3,134.3,13.4,Critical,credit_card
9/15/2018,15:37:38,8,11940,Female,Web,First SignUp,Fashion,Fossil Watch,159,1,0.4,59.9,6,Critical,money_order
4/25/2018,18:49:51,3,34837,Male,Web,Member,Fashion,T - Shirts,248,4,0.4,128.3,12.8,Medium,money_order
3/27/2018,22:11:06,1,46771,Male,Web,Member,Fashion,Shirts,196,4,0.5,108.2,10.8,Critical,credit_card
11/22/2018,15:14:14,5,19217,Male,Web,Member,Fashion,Jeans,218,5,0.4,116.2,11.6,High,e_wallet
1/26/2018,13:44:28,7,53644,Female,Web,Member,Fashion,Suits,109,1,0.4,22.5,2.2,Critical,money_order
9/28/2018,16:24:11,1,32932,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,28.3,2.8,Medium,e_wallet
11/28/2018,11:14:12,1,50843,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,39.6,4,Medium,debit_card
11/17/2018,12:32:54,10,22726,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,110.4,11,Critical,credit_card
12/5/2018,22:44:55,6,21703,Male,Web,Member,Fashion,Formal Shoes,213,4,0.5,90.4,9,Medium,credit_card
5/28/2018,10:40:49,4,27680,Male,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,High,credit_card
7/16/2018,18:58:58,8,15685,Male,Web,Member,Fashion,Titak watch,228,2,0.5,143.4,14.3,Medium,credit_card
9/13/2018,0:27:41,2,38235,Female,Web,Member,Fashion,Fossil Watch,159,1,0.5,74.2,7.4,Medium,credit_card
8/11/2018,18:58:47,1,27610,Male,Web,Member,Fashion,T - Shirts,248,4,0.4,128.3,12.8,Medium,e_wallet
12/16/2018,22:26:33,5,23090,Male,Web,Member,Fashion,Shirts,196,1,0.4,112.1,11.2,High,credit_card
11/5/2018,0:48:16,5,52510,Male,Web,Member,Fashion,Jeans,218,2,0.4,129.3,12.9,Critical,credit_card
4/8/2018,18:01:32,5,21431,Female,Web,Member,Fashion,Suits,109,4,0.3,15.9,1.6,Critical,money_order
9/6/2018,12:48:10,10,18204,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,0.8,0.1,Critical,credit_card
1/13/2018,12:24:20,10,14349,Male,Web,Member,Fashion,Casula Shoes,122,1,0.3,31,3.1,Critical,money_order
3/11/2018,10:53:42,2,29341,Male,Web,Member,Fashion,Running Shoes,224,1,0.4,135,13.5,Critical,credit_card
4/6/2018,21:45:52,3,11050,Male,Web,Member,Fashion,Formal Shoes,213,2,0.3,120.2,12,High,credit_card
12/8/2018,15:37:37,8,27189,Male,Web,Member,Fashion,Sneakers,62,1,0.3,62,6.2,Critical,credit_card
8/6/2018,17:20:56,10,49912,Male,Web,Member,Fashion,Titak watch,228,2,0.5,143.4,14.3,Critical,credit_card
11/26/2018,13:25:25,8,55011,Female,Web,Member,Fashion,Fossil Watch,159,2,0.5,75.8,7.6,Critical,e_wallet
11/13/2018,14:44:16,6,28317,Female,Web,Member,Fashion,T - Shirts,248,5,0.5,155.6,15.6,Medium,e_wallet
11/8/2018,22:32:21,10,10448,Male,Web,Member,Fashion,Shirts,196,1,0.5,106.2,10.6,Medium,credit_card
9/23/2018,20:26:50,5,56783,Female,Web,Member,Fashion,Jeans,218,1,0.4,124.9,12.5,Critical,money_order
4/12/2018,13:41:44,9,13855,Male,Web,Member,Fashion,Suits,109,5,0.5,23.6,2.4,Critical,credit_card
8/10/2018,21:56:16,1,11467,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,2.5,0.2,High,credit_card
9/16/2018,14:01:44,5,59622,Male,Web,Member,Fashion,Casula Shoes,122,5,0.5,35.9,3.6,High,money_order
11/17/2018,15:44:39,9,12515,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,139.5,14,Critical,money_order
9/26/2018,15:44:14,1,14283,Male,Web,Member,Fashion,Formal Shoes,213,2,0.5,128.7,12.9,High,credit_card
10/9/2018,9:14:38,7,40112,Male,Web,Member,Fashion,Sneakers,62,4,0.5,15.5,1.6,Medium,credit_card
11/24/2018,11:17:45,1,51559,Female,Web,Member,Fashion,Titak watch,228,1,0.5,136.6,13.7,High,credit_card
9/30/2018,21:09:25,8,28116,Male,Web,Member,Fashion,Fossil Watch,159,5,0.4,63.1,6.3,Critical,credit_card
8/28/2018,14:45:36,10,52449,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,160.6,16.1,High,credit_card
1/7/2018,20:58:11,2,55756,Male,Web,Member,Fashion,Shirts,196,1,0.4,112.1,11.2,High,credit_card
6/6/2018,12:37:10,3,53277,Female,Web,Member,Fashion,Jeans,218,2,0.4,120.6,12.1,High,credit_card
9/13/2018,17:11:33,9,22377,Male,Web,Member,Fashion,Suits,109,2,0.5,26.8,2.7,High,credit_card
11/6/2018,11:28:05,3,43050,Male,Web,Member,Fashion,Sports Wear,85,2,0.3,42.5,4.3,High,money_order
5/21/2018,14:51:10,1,17314,Male,Web,Member,Fashion,Casula Shoes,122,2,0.5,29.8,3,Critical,credit_card
5/16/2018,23:04:37,4,38074,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,110.4,11,High,credit_card
9/3/2018,13:25:29,9,51744,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,128.7,12.9,Critical,credit_card
12/24/2018,21:46:40,1,18128,Female,Web,Member,Fashion,Sneakers,62,4,0.4,15.5,1.6,Medium,credit_card
12/15/2018,23:15:28,5,18095,Female,Web,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,High,credit_card
5/14/2018,20:42:43,10,29453,Male,Web,Guest,Fashion,Fossil Watch,159,5,0.5,71.1,7.1,Medium,credit_card
10/7/2018,17:21:27,9,28386,Female,Web,Member,Fashion,T - Shirts,248,5,0.4,143.2,14.3,High,money_order
12/13/2018,12:54:08,8,15115,Female,Web,Member,Fashion,Shirts,196,5,0.5,67,6.7,High,credit_card
11/17/2018,22:17:09,8,30068,Male,Web,Member,Fashion,Jeans,218,2,0.5,116.2,11.6,Critical,e_wallet
8/17/2018,15:08:02,9,33432,Male,Web,Member,Fashion,Suits,109,5,0.3,12.7,1.3,Critical,credit_card
10/16/2018,14:45:19,9,20984,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,Critical,credit_card
8/10/2018,12:17:16,7,31210,Male,Web,Member,Fashion,Casula Shoes,122,5,0.5,35.9,3.6,Critical,money_order
12/13/2018,13:42:49,10,36770,Male,Web,Member,Fashion,Running Shoes,224,4,0.4,108.2,10.8,High,e_wallet
8/14/2018,15:35:45,5,53715,Male,Web,Member,Fashion,Formal Shoes,213,5,0.4,90.4,9,High,credit_card
4/24/2018,13:30:59,5,17822,Male,Web,Member,Fashion,Sneakers,62,1,0.3,20.7,2.1,Medium,credit_card
5/16/2018,22:06:09,7,41370,Male,Web,Member,Fashion,Titak watch,228,5,0.3,113.8,11.4,High,credit_card
9/1/2018,22:45:22,4,21032,Female,Web,Member,Fashion,Fossil Watch,159,5,0.4,63.1,6.3,Medium,credit_card
7/24/2018,20:12:30,2,47407,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,155.6,15.6,Critical,credit_card
5/28/2018,22:42:02,9,31347,Male,Web,Member,Fashion,Shirts,196,2,0.5,112.1,11.2,Critical,credit_card
8/15/2018,10:50:46,9,19750,Male,Web,Member,Fashion,Jeans,218,4,0.5,129.3,12.9,Medium,credit_card
7/24/2018,11:54:43,5,43995,Male,Web,Member,Fashion,Suits,109,5,0.4,7.2,0.7,Medium,credit_card
6/2/2018,10:32:22,5,53074,Male,Web,Member,Fashion,Sports Wear,85,5,0.3,17,1.7,Medium,money_order
10/30/2018,9:20:39,8,42055,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,35.9,3.6,Medium,credit_card
12/23/2018,17:45:48,7,11460,Male,Web,Member,Fashion,Running Shoes,224,1,0.4,135,13.5,Medium,money_order
1/9/2018,15:29:20,4,31727,Male,Web,Member,Fashion,Formal Shoes,213,4,0.4,116,11.6,Critical,credit_card
6/30/2018,14:47:47,3,57244,Male,Web,Member,Fashion,Sneakers,62,4,0.4,15.5,1.6,Medium,credit_card
3/26/2018,11:05:29,6,40023,Female,Web,Member,Fashion,Titak watch,228,1,0.5,141.2,14.1,High,credit_card
5/6/2018,17:54:59,3,33754,Female,Web,Member,Fashion,Fossil Watch,159,5,0.4,63.1,6.3,Critical,credit_card
12/1/2018,15:17:51,6,38656,Male,Web,Member,Fashion,T - Shirts,248,1,0.3,145.7,14.6,Critical,credit_card
11/12/2018,15:43:18,7,19598,Male,Web,Member,Fashion,Shirts,196,5,0.3,86.6,8.7,High,credit_card
4/19/2018,14:47:50,2,30998,Male,Web,Member,Fashion,Jeans,218,1,0.4,111.8,11.2,Medium,money_order
1/24/2018,9:32:14,3,31277,Male,Web,Member,Fashion,Suits,109,2,0.5,26.8,2.7,High,money_order
11/4/2018,8:01:02,2,23861,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,28.3,2.8,Critical,credit_card
4/29/2018,23:50:48,7,41089,Male,Web,Member,Fashion,Casula Shoes,122,2,0.5,39.6,4,Critical,credit_card
7/7/2018,19:26:13,4,34598,Male,Web,Member,Fashion,Running Shoes,224,2,0.4,126.1,12.6,High,debit_card
7/15/2018,17:03:24,10,12166,Female,Web,Member,Fashion,Formal Shoes,213,5,0.5,79.8,8,High,credit_card
10/4/2018,23:03:35,10,48245,Female,Web,Guest,Fashion,Sneakers,62,4,0.5,15.5,1.6,Critical,credit_card
10/11/2018,12:23:40,6,45462,Male,Web,Member,Fashion,Titak watch,228,4,0.3,120.6,12.1,Medium,money_order
4/7/2018,20:44:38,8,13605,Male,Web,Member,Fashion,Fossil Watch,159,5,0.5,71.1,7.1,High,credit_card
7/9/2018,11:36:53,1,56548,Female,Web,Member,Fashion,T - Shirts,248,1,0.5,160.6,16.1,Medium,debit_card
7/10/2018,16:34:55,9,25767,Male,Web,Member,Fashion,Shirts,196,1,0.5,110.1,11,High,credit_card
11/9/2018,22:11:46,3,33504,Male,Web,Member,Fashion,Jeans,218,1,0.4,124.9,12.5,High,debit_card
11/8/2018,17:29:15,7,33154,Male,Web,Member,Fashion,Suits,109,1,0.5,23.6,2.4,High,credit_card
5/15/2018,8:21:10,10,58247,Male,Web,Member,Fashion,Sports Wear,85,1,0.3,28.3,2.8,Critical,credit_card
5/4/2018,11:48:49,1,44175,Male,Web,Member,Fashion,Casula Shoes,122,2,0.4,37.1,3.7,Medium,credit_card
7/4/2018,11:56:02,10,35425,Male,Web,Member,Fashion,Running Shoes,224,4,0.4,108.2,10.8,High,credit_card
6/20/2018,20:18:18,10,20050,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,126.6,12.7,Critical,e_wallet
6/11/2018,16:15:43,5,46114,Male,Web,Member,Fashion,Sneakers,62,4,0.3,15.5,1.6,Medium,credit_card
12/16/2018,13:05:40,2,16929,Male,Web,Member,Fashion,Titak watch,228,1,0.3,141.2,14.1,Medium,money_order
10/23/2018,16:12:48,10,49808,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,69.5,6.9,High,credit_card
7/20/2018,9:12:19,9,25059,Female,Web,First SignUp,Fashion,T - Shirts,248,4,0.5,158.1,15.8,Critical,credit_card
9/29/2018,11:36:05,6,11040,Male,Web,Member,Fashion,Shirts,196,1,0.4,92.5,9.2,High,credit_card
9/16/2018,18:19:59,9,34222,Male,Web,Member,Fashion,Jeans,218,4,0.3,111.8,11.2,High,credit_card
11/16/2018,15:53:48,3,50409,Male,Web,Member,Fashion,Suits,109,1,0.5,25.7,2.6,Critical,credit_card
11/16/2018,12:02:50,8,32596,Male,Web,Member,Fashion,Sports Wear,85,4,0.3,21.3,2.1,Medium,credit_card
11/7/2018,15:59:11,2,11466,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,35.9,3.6,Critical,credit_card
7/1/2018,14:01:27,1,27763,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,139.5,14,Medium,money_order
8/14/2018,17:25:43,3,46794,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,128.7,12.9,High,money_order
5/23/2018,21:23:37,6,32632,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,Critical,money_order
6/6/2018,14:07:26,4,47631,Male,Web,Member,Fashion,Titak watch,228,2,0.4,138.9,13.9,Critical,credit_card
12/27/2018,9:59:19,4,15729,Male,Web,Member,Fashion,Fossil Watch,159,4,0.4,66.3,6.6,Critical,credit_card
10/17/2018,1:47:19,8,14694,Male,Web,Guest,Fashion,T - Shirts,248,5,0.5,106,10.6,High,credit_card
5/4/2018,6:41:25,3,31777,Male,Web,Member,Fashion,Shirts,196,4,0.3,92.5,9.2,High,credit_card
12/21/2018,11:22:23,4,30306,Male,Web,Member,Fashion,Jeans,218,5,0.3,105.3,10.5,Critical,money_order
12/28/2018,23:27:18,4,56575,Male,Web,Member,Fashion,Suits,109,1,0.5,25.7,2.6,Medium,money_order
5/30/2018,11:54:04,3,54419,Male,Web,Guest,Fashion,Sports Wear,85,2,0.4,1.6,0.2,High,credit_card
6/10/2018,18:29:58,5,11182,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,23.7,2.4,Critical,credit_card
6/10/2018,1:03:19,1,24307,Male,Web,Member,Fashion,Running Shoes,224,1,0.4,130.6,13.1,Medium,money_order
8/17/2018,12:50:20,10,19370,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,120.2,12,High,credit_card
3/19/2018,11:43:10,5,38507,Male,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,Critical,credit_card
7/4/2018,21:19:44,8,14656,Male,Web,Member,Fashion,Titak watch,228,4,0.4,129.8,13,Critical,credit_card
8/16/2018,15:56:36,3,54109,Female,Web,Member,Fashion,Fossil Watch,159,5,0.5,71.1,7.1,Medium,credit_card
7/4/2018,21:54:37,7,34486,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,165.5,16.6,High,credit_card
8/28/2018,16:44:48,7,49664,Male,Web,Member,Fashion,Shirts,196,2,0.5,112.1,11.2,High,credit_card
7/21/2018,16:14:41,1,39546,Male,Web,Member,Fashion,Jeans,218,1,0.5,135.8,13.6,High,credit_card
12/30/2018,18:22:43,5,41498,Male,Web,Member,Fashion,Suits,109,4,0.4,11.6,1.2,Medium,credit_card
5/10/2018,18:27:34,5,31391,Male,Web,Member,Fashion,Sports Wear,85,4,0.3,21.3,2.1,Medium,credit_card
12/27/2018,19:48:12,8,39017,Male,Web,Member,Fashion,Casula Shoes,122,4,0.4,22.5,2.2,Critical,credit_card
5/30/2018,14:33:01,2,57732,Female,Web,Member,Fashion,Running Shoes,224,4,0.4,108.2,10.8,Medium,money_order
6/5/2018,9:43:00,5,26006,Female,Web,Member,Fashion,Formal Shoes,213,5,0.5,122.4,12.2,Medium,money_order
7/19/2018,21:24:55,2,13625,Male,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,Critical,money_order
7/25/2018,23:51:16,2,30943,Male,Web,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,High,credit_card
10/1/2018,13:39:16,10,38494,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,74.2,7.4,High,credit_card
11/28/2018,13:38:01,1,37211,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,130.8,13.1,Medium,credit_card
10/6/2018,12:34:53,10,19569,Female,Web,Member,Fashion,Shirts,196,4,0.3,92.5,9.2,Critical,credit_card
2/20/2018,18:46:25,1,57064,Male,Web,Member,Fashion,Jeans,218,5,0.5,83.5,8.4,Critical,credit_card
10/2/2018,11:27:29,2,13825,Male,Web,Member,Fashion,Suits,109,1,0.5,25.7,2.6,Medium,e_wallet
7/16/2018,12:07:29,5,22222,Female,Web,Member,Fashion,Sports Wear,85,5,0.3,17,1.7,Medium,credit_card
10/28/2018,14:06:15,6,43291,Female,Web,Member,Fashion,Casula Shoes,122,5,0.5,35.9,3.6,High,credit_card
10/6/2018,17:17:31,4,40208,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,132.8,13.3,Critical,money_order
7/21/2018,19:55:20,7,45043,Male,Web,Member,Fashion,Formal Shoes,213,4,0.3,107.4,10.7,Medium,credit_card
10/24/2018,13:10:07,5,41612,Male,Web,Member,Fashion,Sneakers,62,1,0.3,62,6.2,Medium,credit_card
1/12/2018,15:06:17,4,51581,Female,Web,Guest,Fashion,Titak watch,228,4,0.4,111.5,11.2,Critical,credit_card
6/16/2018,15:32:22,9,13494,Male,Web,Member,Fashion,Fossil Watch,159,1,0.3,74.2,7.4,Medium,money_order
1/10/2018,23:17:10,6,55877,Female,Web,Member,Fashion,T - Shirts,248,5,0.4,143.2,14.3,High,credit_card
